,name,start_clash,target_clash,rmsd,glide_score,score_no_vdw,modified_score_no_vdws
3144,"42_1,1,0_5,0,0",39.59706013,23.66373997,1.614466392,10000,-5.665,-5.665
3145,"42_1,1,0_5,5,-5",31.27419202,19.23664183,1.604942587,10000,-6.315,-6.315
3146,"42_1,1,0_5,5,0",31.04193127,20.80100153,1.608967165,10000,-6.495,-6.495
3147,"42_1,1,0_5,10,-5",29.26483567,19.14892021,1.664341797,10000,-6.28,-6.28
3148,"42_1,1,0_5,10,0",31.66714151,24.86673425,1.680679634,10000,-6.67,-6.67
3149,"42_1,1,0_5,15,-5",37.97474822,26.65712737,1.790455002,10000,-5.705,-5.705
3150,"42_1,1,0_10,5,-5",35.06094572,23.47255684,1.657152687,10000,-6,-6
3151,"42_1,1,0_10,5,0",32.32448029,21.95129374,1.652174916,10000,-5.71,-5.71
3152,"42_1,1,0_10,10,-5",29.12317685,20.4129001,1.679076878,10000,-6.205,-6.205
3153,"42_1,1,0_10,10,0",29.5866544,22.9800271,1.682932558,10000,-6.2,-6.2
3154,"42_1,1,0_10,15,-5",32.52977504,24.48039702,1.769728698,10000,-5.255,-5.255
3155,"42_1,1,0_15,10,-5",35.95289064,27.14909051,1.764436936,10000,-5.28,-5.28
3156,"42_1,1,0_15,10,0",32.35015672,25.35693829,1.753194239,10000,-5.01,-5.01
3157,"42_1,1,0_15,15,-5",35.62054799,26.96116506,1.817414667,10000,-4.89,-4.89
3158,"42_1,1,0_15,15,0",35.13659793,29.31607553,1.814171354,10000,-4.745,-4.745
3159,"48_1,1,0_0,5,-5",52.68119254,28.36544847,2.167627429,10000,-4.755,-4.755
3160,"61_1,1,0_-5,0,0",48.44098223,29.92413615,1.69962702,10000,-4.745,-4.745
3161,"61_1,1,0_-5,5,-5",47.55161648,28.97302166,1.751487194,10000,-4.6,-4.6
3162,"61_1,1,0_-5,5,0",44.42967395,28.16411601,1.770865893,10000,-4.775,-4.775
3163,"61_1,1,0_0,0,-5",43.09915392,25.93968258,1.629627084,10000,-5.445,-5.445
3164,"61_1,1,0_0,0,0",41.92752474,25.4864912,1.635008635,10000,-5.075,-5.075
3165,"61_1,1,0_0,5,-5",34.88589843,21.12196941,1.651523655,10000,-5.605,-5.605
3166,"61_1,1,0_0,5,0",35.83928306,24.33229166,1.66991946,10000,-5.695,-5.695
3167,"61_1,1,0_0,10,-5",38.52333953,24.32604276,1.744584075,10000,-5.325,-5.325
3168,"61_1,1,0_0,10,0",37.77986084,27.65398182,1.777261104,10000,-5.735,-5.735
3169,"61_1,1,0_5,0,-5",43.25858897,26.83364752,1.637277047,10000,-5.335,-5.335
3170,"61_1,1,0_5,0,0",40.02906634,24.94862594,1.640757038,10000,-4.75,-4.75
3171,"61_1,1,0_5,5,-5",31.39916047,19.79316694,1.622467091,10000,-5.685,-5.685
3172,"61_1,1,0_5,5,0",31.49404389,21.8052635,1.635584263,10000,-5.625,-5.625
3173,"61_1,1,0_5,10,-5",29.55125057,19.74920886,1.681150941,10000,-5.69,-5.69
3174,"61_1,1,0_5,10,0",31.754669,25.49153949,1.706129407,10000,-5.715,-5.715
3175,"61_1,1,0_5,15,-5",38.82381306,27.22662747,1.805770971,10000,-5.115,-5.115
3176,"61_1,1,0_10,5,-5",35.16844374,23.97427849,1.668244074,10000,-5.465,-5.465
3177,"61_1,1,0_10,5,0",33.00048946,23.39401351,1.67222707,10000,-4.85,-4.85
3178,"61_1,1,0_10,10,-5",29.04732878,20.47632375,1.689589692,10000,-5.555,-5.555
3179,"61_1,1,0_10,10,0",29.90389667,23.73059298,1.702229867,10000,-5.21,-5.21
3180,"61_1,1,0_10,15,-5",32.86908226,24.6184658,1.779096718,10000,-4.73,-4.73
3181,"61_1,1,0_15,10,-5",35.58096728,26.81832001,1.768810939,10000,-4.665,-4.665
3182,"61_1,1,0_15,10,0",33.23395077,26.25908363,1.766035744,10000,-4.2,-4.2
3183,"61_1,1,0_15,15,-5",34.88057405,26.29788549,1.820786753,10000,-4.23,-4.23
3184,"61_1,1,0_15,15,0",35.48501804,29.67196297,1.825709802,10000,-3.89,-3.89
3185,"64_1,1,0_0,5,-5",44.84747261,27.52754574,1.716392802,10000,-5.22,-5.22
3186,"64_1,1,0_0,10,-5",42.77504844,26.41742395,1.792899358,10000,-5.205,-5.205
3187,"64_1,1,0_5,5,-5",41.48755586,27.80136696,1.682245448,10000,-5.525,-5.525
3188,"64_1,1,0_5,10,-5",34.75289617,24.30301119,1.724749797,10000,-5.915,-5.915
3189,"64_1,1,0_5,15,-5",38.50135075,27.04657728,1.832713203,10000,-5.53,-5.53
3190,"64_1,1,0_10,10,-5",35.04960354,26.72517538,1.801777557,10000,-5.9,-5.9
3191,"64_1,1,0_10,15,-5",34.70645762,26.09710138,1.870920436,10000,-5.335,-5.335
3192,"64_1,1,0_15,15,-5",38.81805506,29.66320346,1.904512006,10000,-4.805,-4.805
3193,"68_1,1,0_-5,5,-5",46.70269844,26.75233014,1.632339851,10000,-6.15,-6.15
3194,"68_1,1,0_-5,10,-5",49.34250639,27.18918033,1.73167198,10000,-5.6,-5.6
3195,"68_1,1,0_0,5,-5",37.04268706,23.64739156,1.541407167,10000,-6.22,-6.22
3196,"68_1,1,0_0,10,-5",35.55831313,22.53640998,1.609673805,10000,-6.03,-6.03
3197,"68_1,1,0_0,15,-5",43.74172954,27.04332394,1.745837591,10000,-5.015,-5.015
3198,"68_1,1,0_5,5,-5",34.21756036,25.39455293,1.611746469,10000,-6.29,-6.29
3199,"68_1,1,0_5,10,-10",38.31858548,28.44424653,1.705246428,10000,-5.97,-5.97
3200,"68_1,1,0_5,10,-5",29.2807916,22.49248253,1.640015201,10000,-6.54,-6.54
3201,"68_1,1,0_5,15,-5",35.23612927,26.65254449,1.73824411,10000,-5.875,-5.875
3202,"68_1,1,0_10,10,-5",30.91058419,25.72205875,1.662981096,10000,-6.41,-6.41
3203,"68_1,1,0_10,15,-5",33.23316775,27.0104138,1.725137861,10000,-5.72,-5.72
3204,"93_1,1,0_-5,5,-5",58.88022543,29.85487894,2.233579177,10000,-4.995,-4.995
3205,"93_1,1,0_0,5,-5",54.58925481,26.96807777,2.145407061,10000,-4.7,-4.7
3206,"93_1,1,0_0,10,-5",54.98639635,29.96728287,2.248561557,10000,-4.405,-4.405
3207,"100_1,1,0_0,5,-5",41.69381124,26.25195702,1.606749864,10000,-5.905,-5.905
3208,"100_1,1,0_0,10,-5",40.97076469,24.5354558,1.686602642,10000,-5.325,-5.325
3209,"100_1,1,0_0,15,-5",51.8324106,29.07482575,1.830771122,10000,-3.905,-3.905
3210,"100_1,1,0_5,5,-5",37.70752186,26.87379392,1.572315665,10000,-5.92,-5.92
3211,"100_1,1,0_5,5,0",39.06574204,29.7284892,1.562430945,10000,-5.845,-5.845
3212,"100_1,1,0_5,10,-5",34.51817782,24.18491272,1.61846585,10000,-5.765,-5.765
3213,"100_1,1,0_5,15,-5",41.72538516,27.85105046,1.734902272,10000,-4.84,-4.84
3214,"100_1,1,0_10,10,-5",34.38834399,26.18010557,1.623187012,10000,-5.59,-5.59
3215,"100_1,1,0_10,15,-5",38.726216,28.26837869,1.705317513,10000,-4.995,-4.995
3216,"113_1,1,0_0,5,-5",43.64628672,28.3194195,1.635095058,10000,-5.585,-5.585
3217,"113_1,1,0_0,10,-5",42.5350999,27.11348581,1.705588819,10000,-5.27,-5.27
3218,"113_1,1,0_5,10,-5",34.61345362,27.32112831,1.642542132,10000,-5.535,-5.535
3219,"144_1,1,0_0,5,5",50.36036478,29.01355833,2.043490558,10000,-3.53,-3.53
3220,"165_1,1,0_-5,5,-5",46.06727229,27.44250102,1.61014811,10000,-5.675,-5.675
3221,"165_1,1,0_-5,10,-5",47.85053016,27.83088513,1.707538774,10000,-4.955,-4.955
3222,"165_1,1,0_0,5,-5",37.49061367,23.84501729,1.519750437,10000,-5.775,-5.775
3223,"165_1,1,0_0,10,-5",35.6537886,23.25860508,1.586642672,10000,-5.54,-5.54
3224,"165_1,1,0_0,15,-5",43.97504917,28.24551234,1.723069999,10000,-4.725,-4.725
3225,"165_1,1,0_5,5,-5",35.44220948,25.05288855,1.505844453,10000,-5.89,-5.89
3226,"165_1,1,0_5,5,0",38.56585446,29.77372631,1.495944989,10000,-5.895,-5.895
3227,"165_1,1,0_5,10,-10",40.63720578,28.66483664,1.624056984,10000,-5.645,-5.645
3228,"165_1,1,0_5,10,-5",31.46676244,23.14611988,1.536168581,10000,-6.07,-6.07
3229,"165_1,1,0_5,15,-5",37.34577353,27.88553684,1.641572062,10000,-5.52,-5.52
3230,"165_1,1,0_10,10,-5",32.9696479,25.8331349,1.563338299,10000,-5.82,-5.82
3231,"165_1,1,0_10,15,-5",35.88925909,28.28539875,1.631643048,10000,-5.36,-5.36
3232,"42_-1,-1,-1_-5,-10,0",46.59075084,28.94725527,2.305199704,10000,-2.89,-2.89
3233,"42_-1,-1,-1_0,-15,0",44.56659451,29.18991228,2.480653338,10000,-3.82,-3.82
3234,"42_-1,-1,-1_0,-10,0",42.83228051,28.83632437,2.332621947,10000,-4.12,-4.12
3235,"42_-1,-1,-1_5,-15,-5",41.94054902,29.5193527,2.594836223,10000,-3.455,-3.455
3236,"42_-1,-1,-1_5,-15,0",42.45091146,29.40596978,2.57615511,10000,-2.71,-2.71
3237,"44_1,-1,1_-20,-30,15",91.1984052,29.99933719,3.108344331,10000,-3.06,-3.06
3238,"21_0,0,1_-5,0,-5",46.66276991,28.65313517,1.803949333,10000,-4.525,-4.525
3239,"21_0,0,1_-5,5,-5",44.59878468,27.62835573,1.924656287,10000,-3.735,-3.735
3240,"21_0,0,1_0,-10,-5",44.86722526,25.4885248,1.747168822,10000,-3.84,-3.84
3241,"21_0,0,1_0,-5,-5",38.89816836,22.32844248,1.694490333,10000,-4.125,-4.125
3242,"21_0,0,1_0,0,-5",35.82575111,21.10162806,1.71411969,10000,-3.2,-3.2
3243,"21_0,0,1_0,0,0",44.94586412,28.32585563,1.778329261,10000,-4.225,-4.225
3244,"21_0,0,1_0,5,-5",35.97272471,22.23767328,1.803557003,10000,-3.535,-3.535
3245,"21_0,0,1_0,5,0",45.36639713,29.45314033,1.873345611,10000,-3.29,-3.29
3246,"21_0,0,1_5,-15,-10",51.85472821,27.6125335,1.9658496,10000,-3.65,-3.65
3247,"21_0,0,1_5,-15,-5",56.62664638,29.35139763,1.945990917,10000,-3.275,-3.275
3248,"21_0,0,1_5,-10,-10",39.96246639,24.92095408,1.822893405,10000,-4.135,-4.135
3249,"21_0,0,1_5,-10,-5",40.35483117,23.18817636,1.797069067,10000,-3.535,-3.535
3250,"21_0,0,1_5,-5,-10",35.73975375,24.11773013,1.735817172,10000,-4.095,-4.095
3251,"21_0,0,1_5,-5,-5",32.29868414,19.60425333,1.70754185,10000,-3.625,-3.625
3252,"21_0,0,1_5,0,-10",35.16213504,24.10308265,1.713851309,10000,-3.875,-3.875
3253,"21_0,0,1_5,0,-5",29.38063117,18.41826087,1.687600702,10000,-2.9,-2.9
3254,"21_0,0,1_5,5,-10",36.67701003,25.96359635,1.75750913,10000,-4.455,-4.455
3255,"21_0,0,1_5,5,-5",31.75529093,20.93499823,1.739788161,10000,-3.4,-3.4
3256,"21_0,0,1_5,10,-5",41.16343524,29.46464265,1.857670398,10000,-3.97,-3.97
3257,"21_0,0,1_10,-20,-10",85.57160445,29.1295326,2.291168051,10000,-2.38,-2.38
3258,"21_0,0,1_10,-15,-10",57.48849241,24.18742255,2.090630744,10000,-3.015,-3.015
3259,"21_0,0,1_10,-10,-10",40.07761661,22.0297415,1.92748839,10000,-3.735,-3.735
3260,"21_0,0,1_10,-10,-5",48.65349648,29.82990201,1.905113236,10000,-3.235,-3.235
3261,"21_0,0,1_10,-5,-10",32.80113029,21.8731236,1.813247062,10000,-4.16,-4.16
3262,"21_0,0,1_10,-5,-5",35.35954005,25.07617692,1.784721887,10000,-3.085,-3.085
3263,"21_0,0,1_10,0,-10",32.78749461,23.18387391,1.758393621,10000,-4.275,-4.275
3264,"21_0,0,1_10,0,-5",30.10010151,22.20917637,1.727509785,10000,-3.315,-3.315
3265,"21_0,0,1_10,5,-10",35.89869112,26.04353899,1.76859872,10000,-4.675,-4.675
3266,"21_0,0,1_10,5,-5",31.44726627,22.93020552,1.740160552,10000,-3.445,-3.445
3267,"21_0,0,1_15,-15,-10",77.46329407,29.13318994,2.259313829,10000,-2.7,-2.7
3268,"21_0,0,1_15,-10,-10",54.26723784,25.86805579,2.082939137,10000,-3.37,-3.37
3269,"21_0,0,1_15,-5,-10",41.86966425,26.0083278,1.948540583,10000,-4.04,-4.04
3270,"21_0,0,1_15,0,-10",39.27056048,27.63716751,1.866319089,10000,-4.45,-4.45
3271,"21_0,0,1_15,5,-5",36.69775107,29.19917536,1.804630752,10000,-4.155,-4.155
3272,"23_0,0,1_0,-10,-5",46.25532329,28.21891551,1.739852683,10000,-3.71,-3.71
3273,"23_0,0,1_0,-5,-5",39.98690166,24.88612301,1.686559736,10000,-2.895,-2.895
3274,"23_0,0,1_0,0,-5",37.14204162,23.79729934,1.706529546,10000,-3.09,-3.09
3275,"23_0,0,1_0,0,0",44.14489326,28.44027565,1.75531181,10000,-3.62,-3.62
3276,"23_0,0,1_0,5,-5",38.55290189,25.96308795,1.797178696,10000,-4.045,-4.045
3277,"23_0,0,1_0,5,0",44.83043093,29.95479449,1.852578333,10000,-3.535,-3.535
3278,"23_0,0,1_5,-15,-5",55.57403512,28.81985753,2.005850815,10000,-3.075,-3.075
3279,"23_0,0,1_5,-10,-10",44.80398966,29.51877574,1.901559535,10000,-3.99,-3.99
3280,"23_0,0,1_5,-10,-5",38.68096861,22.68227321,1.861668906,10000,-3.45,-3.45
3281,"23_0,0,1_5,-5,-10",39.95084401,27.67288505,1.818103324,10000,-4.135,-4.135
3282,"23_0,0,1_5,-5,-5",30.93086701,19.46974466,1.775667643,10000,-3.4,-3.4
3283,"23_0,0,1_5,0,-10",38.59416136,27.51361586,1.796769255,10000,-3.875,-3.875
3284,"23_0,0,1_5,0,-5",29.00373668,18.97237729,1.677672669,10000,-3.09,-3.09
3285,"23_0,0,1_5,0,0",41.41594069,28.49681513,1.726196612,10000,-3.055,-3.055
3286,"23_0,0,1_5,5,-5",32.48701824,22.44640324,1.73160911,10000,-3.805,-3.805
3287,"23_0,0,1_5,5,0",41.8527074,29.5409528,1.784686409,10000,-2.37,-2.37
3288,"23_0,0,1_10,-15,-10",59.35914623,25.88641469,2.156234364,10000,-3.09,-3.09
3289,"23_0,0,1_10,-10,-10",42.30189018,23.05739403,1.998425618,10000,-3.815,-3.815
3290,"23_0,0,1_10,-10,-5",45.30014693,27.01648069,1.962654587,10000,-3.145,-3.145
3291,"23_0,0,1_10,-5,-10",35.04925377,22.29830829,1.888646058,10000,-4.11,-4.11
3292,"23_0,0,1_10,-5,-5",32.46263988,22.65006661,1.846648574,10000,-3.36,-3.36
3293,"23_0,0,1_10,0,-10",34.97634274,24.11318787,1.836418839,10000,-4.27,-4.27
3294,"23_0,0,1_10,0,-5",28.38699815,20.5414019,1.792358057,10000,-3.57,-3.57
3295,"23_0,0,1_10,5,-10",38.46484364,27.87098065,1.844556771,10000,-4.655,-4.655
3296,"23_0,0,1_10,5,-5",30.6929536,22.41075311,1.805775321,10000,-3.61,-3.61
3297,"23_0,0,1_15,-15,-10",77.06031248,28.06211659,2.316072391,10000,-2.69,-2.69
3298,"23_0,0,1_15,-10,-10",54.49888538,24.49924518,2.144608845,10000,-3.415,-3.415
3299,"23_0,0,1_15,-5,-10",42.50008072,24.36685014,2.014750191,10000,-4.175,-4.175
3300,"23_0,0,1_15,0,-10",39.75864703,26.39273194,1.935953543,10000,-4.815,-4.815
3301,"23_0,0,1_15,0,-5",35.96921639,28.25147307,1.886742182,10000,-3.895,-3.895
3302,"23_0,0,1_15,5,-5",35.42777195,27.18751793,1.86439003,10000,-4.525,-4.525
3303,"23_0,0,1_20,-5,-10",60.76728585,29.92000892,2.185967952,10000,-4.32,-4.32
3304,"30_0,0,1_0,5,-5",42.83111619,26.66847061,1.827251165,10000,-4.015,-4.015
3305,"30_0,0,1_0,10,-5",45.258265,29.00003886,1.960877066,10000,-3.785,-3.785
3306,"32_0,0,1_0,-10,-5",55.22165122,28.01046537,1.785550776,10000,-4.215,-4.215
3307,"32_0,0,1_0,-5,-5",44.90245317,24.6345483,1.694829744,10000,-3.81,-3.81
3308,"32_0,0,1_0,-5,0",52.22675762,29.7916238,1.732085505,10000,-4.03,-4.03
3309,"32_0,0,1_0,0,-5",39.30330489,23.64929665,1.675565071,10000,-3.62,-3.62
3310,"32_0,0,1_0,0,0",45.38694461,26.49628588,1.718850983,10000,-3.645,-3.645
3311,"32_0,0,1_0,5,-5",37.69152184,25.01476553,1.730287186,10000,-3.985,-3.985
3312,"32_0,0,1_0,5,0",44.92510691,27.96404146,1.780787037,10000,-3.705,-3.705
3313,"32_0,0,1_0,10,-5",41.63362841,28.6851749,1.852068748,10000,-3.255,-3.255
3314,"32_0,0,1_5,-15,-5",74.55618763,29.46895419,2.091562982,10000,-3.045,-3.045
3315,"32_0,0,1_5,-10,-5",52.48270536,22.88830711,1.919419751,10000,-4.33,-4.33
3316,"32_0,0,1_5,-5,-10",48.67256363,28.53063839,1.84772853,10000,-4.335,-4.335
3317,"32_0,0,1_5,-5,-5",39.7856098,19.50763561,1.79937332,10000,-4.05,-4.05
3318,"32_0,0,1_5,0,-10",41.75647292,28.03606993,1.791336338,10000,-4.895,-4.895
3319,"32_0,0,1_5,0,-5",33.07191252,18.44497488,1.663380075,10000,-4.38,-4.38
3320,"32_0,0,1_5,0,0",45.5436578,28.06105137,1.7041617,10000,-4.05,-4.05
3321,"32_0,0,1_5,5,-10",38.54496081,28.65389751,1.800052647,10000,-4.54,-4.54
3322,"32_0,0,1_5,5,-5",30.75712631,20.11661615,1.678921433,10000,-4.51,-4.51
3323,"32_0,0,1_5,5,0",41.70223314,26.73667059,1.724705703,10000,-4.17,-4.17
3324,"32_0,0,1_5,10,-5",34.79623955,25.30384743,1.766446015,10000,-4.88,-4.88
3325,"32_0,0,1_10,-10,-10",59.88627238,25.88903601,2.072732914,10000,-3.59,-3.59
3326,"32_0,0,1_10,-10,-5",62.02565507,27.2816993,2.031970676,10000,-3.105,-3.105
3327,"32_0,0,1_10,-5,-10",45.96347445,22.75428606,1.933886354,10000,-4.67,-4.67
3328,"32_0,0,1_10,-5,-5",44.80336493,22.52997029,1.88508262,10000,-3.955,-3.955
3329,"32_0,0,1_10,0,-10",40.31217036,23.3934829,1.848148775,10000,-5.095,-5.095
3330,"32_0,0,1_10,0,-5",35.72014637,19.72734405,1.795157534,10000,-4.905,-4.905
3331,"32_0,0,1_10,5,-10",38.720736,25.22830997,1.823705007,10000,-5.26,-5.26
3332,"32_0,0,1_10,5,-5",31.08490719,19.1769013,1.771604308,10000,-5.215,-5.215
3333,"32_0,0,1_10,10,-10",42.26000483,29.5748325,1.863153473,10000,-6.58,-6.58
3334,"32_0,0,1_10,10,-5",33.20512672,23.23314767,1.817182189,10000,-6.16,-6.16
3335,"32_0,0,1_15,-5,-10",56.47877404,27.37024922,2.073272689,10000,-4.57,-4.57
3336,"32_0,0,1_15,0,-10",47.21849286,25.6370787,1.964162605,10000,-5.885,-5.885
3337,"32_0,0,1_15,0,-5",46.46978599,27.12063009,1.905514571,10000,-5.175,-5.175
3338,"32_0,0,1_15,5,-10",45.44912742,26.49761617,1.910310723,10000,-6.41,-6.41
3339,"32_0,0,1_15,5,-5",39.24871474,23.96305203,1.848020939,10000,-6.02,-6.02
3340,"32_0,0,1_15,10,-10",48.67667446,29.80907933,1.916794858,10000,-7.68,-7.68
3341,"32_0,0,1_15,10,-5",38.74479352,24.15942414,1.856158724,10000,-7.495,-7.495
3342,"32_0,0,1_20,10,-5",50.9395472,29.17498557,1.953370053,10000,-9.25,-9.25
3343,"37_0,0,1_0,5,0",47.81174836,29.98112243,1.870095716,10000,-2.8,-2.8
3344,"37_0,0,1_0,10,0",47.14221305,29.30472325,2.008523655,10000,-3.265,-3.265
3345,"37_0,0,1_5,5,0",45.06028185,29.20694418,1.808462044,10000,-1.825,-1.825
3346,"37_0,0,1_5,10,0",43.96320326,27.46070048,1.91492586,10000,-3.035,-3.035
3347,"38_0,0,1_0,5,-5",38.18689309,28.68165791,1.797369442,10000,-2.98,-2.98
3348,"38_0,0,1_0,10,-5",37.72175331,28.71469888,1.898426577,10000,-3.15,-3.15
3349,"38_0,0,1_0,10,0",43.5025126,29.07974205,1.951198386,10000,-2.3,-2.3
3350,"38_0,0,1_5,10,-5",38.53743802,29.67493935,1.851153156,10000,-3.785,-3.785
3351,"48_0,0,1_-5,5,-5",43.95016912,29.28505659,1.841174176,10000,-4.1,-4.1
3352,"48_0,0,1_0,5,-5",38.94357067,26.8439885,1.748779323,10000,-3.715,-3.715
3353,"48_0,0,1_0,10,-5",40.14301966,28.61999127,1.857580245,10000,-4.19,-4.19
3354,"60_0,0,1_5,-15,0",98.46942511,29.83480332,3.643337785,10000,-3.135,-3.135
3355,"65_0,0,1_-5,0,-5",43.69500295,29.99528567,1.732977158,10000,-3.655,-3.655
3356,"65_0,0,1_-5,5,-5",41.15488818,28.56479347,1.846957468,10000,-4.145,-4.145
3357,"65_0,0,1_0,0,-5",39.73474053,28.35324625,1.653789306,10000,-4.02,-4.02
3358,"65_0,0,1_0,5,-5",36.38373498,26.20930417,1.735184397,10000,-4.475,-4.475
3359,"66_0,0,1_-10,-5,5",54.90043206,29.10184496,1.059784801,10000,-6.445,-6.445
3360,"66_0,0,1_-10,0,5",56.92560107,29.57091628,1.20342954,10000,-6.39,-6.39
3361,"66_0,0,1_-5,-5,0",59.69304604,28.186494,1.024198093,10000,-6.06,-6.06
3362,"66_0,0,1_-5,-5,5",54.34112028,26.86069511,1.022382999,10000,-6.61,-6.61
3363,"66_0,0,1_-5,0,5",52.88457216,26.18866668,1.117385922,10000,-6.58,-6.58
3364,"71_0,0,1_0,0,-5",47.18655406,29.33578141,3.131114722,10000,-6.255,-6.255
3365,"71_0,0,1_5,-10,-5",87.52543823,24.31692138,3.26256892,10000,-2.195,-2.195
3366,"71_0,0,1_5,-10,0",96.61449558,29.88128651,3.329487067,10000,-7.34,-7.34
3367,"71_0,0,1_5,-5,-10",62.46091201,29.6306468,3.226362198,10000,-4.59,-4.59
3368,"71_0,0,1_5,-5,-5",60.36402222,20.39523655,3.203919632,10000,0.925,0.925
3369,"71_0,0,1_5,0,-10",46.28669973,25.50010036,3.20095857,10000,-5.34,-5.34
3370,"71_0,0,1_5,0,-5",43.91345513,19.79701072,3.175545884,10000,-5.425,-5.425
3371,"71_0,0,1_5,5,-10",43.27187557,29.64995288,3.204435113,10000,-6.48,-6.48
3372,"71_0,0,1_5,5,-5",38.56871724,23.28478274,3.177468759,10000,-6.525,-6.525
3373,"71_0,0,1_10,-10,-5",96.53145351,22.18091651,3.369112022,10000,-5.245,-5.245
3374,"71_0,0,1_10,-5,-10",59.10322145,24.38822273,3.317952699,10000,-3.715,-3.715
3375,"71_0,0,1_10,-5,-5",67.70943994,17.67398635,3.293085095,10000,1.975,1.975
3376,"71_0,0,1_10,-5,0",85.19656148,26.17257803,3.310764607,10000,-5.535,-5.535
3377,"71_0,0,1_10,0,-10",43.88275628,21.42149998,3.275117467,10000,-8.34,-8.34
3378,"71_0,0,1_10,0,-5",47.98274065,16.37566963,3.245628865,10000,-1.365,-1.365
3379,"71_0,0,1_10,0,0",64.45788936,28.21950571,3.257854753,10000,1.295,1.295
3380,"71_0,0,1_10,5,-10",41.33989966,25.65312947,3.260135989,10000,-7.76,-7.76
3381,"71_0,0,1_10,5,-5",40.37095896,19.92173865,3.227938081,10000,-5.9,-5.9
3382,"71_0,0,1_10,10,-5",43.31599843,28.22152868,3.238889213,10000,-7.525,-7.525
3383,"71_0,0,1_15,-5,-10",60.91087896,26.56743567,3.432883573,10000,-3.965,-3.965
3384,"71_0,0,1_15,-5,-5",78.63287383,22.60082351,3.404018297,10000,-0.8,-0.8
3385,"71_0,0,1_15,0,-10",45.7459711,23.77508196,3.374272772,10000,-9.69,-9.69
3386,"71_0,0,1_15,0,-5",57.3667917,20.40807161,3.339235953,10000,-0.775,-0.775
3387,"71_0,0,1_15,0,0",80.03971831,29.2536598,3.34552618,10000,-0.205,-0.205
3388,"71_0,0,1_15,5,-10",43.29464723,26.42558814,3.34215088,10000,-12.455,-12.455
3389,"71_0,0,1_15,5,-5",46.56180582,21.98183159,3.303168354,10000,-6.695,-6.695
3390,"71_0,0,1_15,10,-5",48.32431693,28.74111844,3.294554967,10000,-7.99,-7.99
3391,"71_0,0,1_20,0,-10",51.48839061,29.2545566,3.495581155,10000,-8.785,-8.785
3392,"71_0,0,1_20,0,-5",66.98211655,27.62258027,3.453776685,10000,-3.16,-3.16
3393,"71_0,0,1_20,5,-5",55.36979227,27.52617464,3.400683291,10000,-9.755,-9.755
3394,"72_0,0,1_15,5,0",54.15064382,29.47177796,3.288430287,10000,-5.41,-5.41
3395,"72_0,0,1_20,0,0",65.40939186,27.12573664,3.367106977,10000,-1.225,-1.225
3396,"72_0,0,1_20,0,5",74.80513306,29.13001008,3.376198189,10000,5.585,5.585
3397,"72_0,0,1_20,5,0",51.72444102,24.69924157,3.34018288,10000,-4.92,-4.92
3398,"72_0,0,1_20,5,5",58.9309995,28.71521089,3.347337328,10000,-4.665,-4.665
3399,"72_0,0,1_20,10,0",50.98127793,29.29707507,3.345850332,10000,-5.265,-5.265
3400,"72_0,0,1_25,0,0",68.81803859,29.81161658,3.456698073,10000,-2.475,-2.475
3401,"72_0,0,1_25,5,0",55.27531504,26.43656966,3.4129738,10000,-7.52,-7.52
3402,"81_0,0,1_0,-20,0",93.96735417,27.05975174,3.802979524,10000,-5.43,-5.43
3403,"81_0,0,1_0,-15,0",96.4927439,20.93293109,3.642775417,10000,-4.68,-4.68
3404,"81_0,0,1_0,-10,0",93.18736063,20.34197136,3.539924956,10000,0.295,0.295
3405,"81_0,0,1_0,-5,-10",83.89926221,22.81747151,3.489510064,10000,-16.845,-16.845
3406,"81_0,0,1_0,-5,-5",87.79231894,17.81187659,3.454497714,10000,-15.795,-15.795
3407,"81_0,0,1_0,-5,0",88.38217121,28.43195804,3.461823363,10000,-3.67,-3.67
3408,"81_0,0,1_0,0,-5",76.85781681,29.13652453,3.407382261,10000,-12.53,-12.53
3409,"81_0,0,1_5,-20,-5",97.98291152,21.3469725,3.861705362,10000,-4.62,-4.62
3410,"81_0,0,1_5,-15,0",99.80708542,24.54964613,3.752170744,10000,-4.845,-4.845
3411,"81_0,0,1_5,-10,-10",96.23407081,14.79336588,3.647938383,10000,-13.51,-13.51
3412,"81_0,0,1_5,-5,-15",71.20762566,29.19527439,3.641879672,10000,-8.25,-8.25
3413,"81_0,0,1_5,-5,-10",79.83005761,14.16849786,3.567234837,10000,-15.075,-15.075
3414,"81_0,0,1_5,-5,-5",95.17966612,12.57628904,3.532065092,10000,-19.275,-19.275
3415,"81_0,0,1_5,-5,0",99.30317228,21.30272266,3.537816542,10000,-2.51,-2.51
3416,"81_0,0,1_5,0,-10",68.11722157,22.10824942,3.508979387,10000,-9.105,-9.105
3417,"81_0,0,1_5,0,-5",83.10159765,19.54968205,3.467233484,10000,-37.79,-20
3418,"81_0,0,1_5,0,0",90.7189847,29.51600561,3.467516096,10000,-7.635,-7.635
3419,"81_0,0,1_10,-25,-10",95.13828343,29.92964015,4.144780461,10000,-2.73,-2.73
3420,"81_0,0,1_10,-20,-15",96.01741702,28.60379063,4.039142976,10000,-7,-7
3421,"81_0,0,1_10,-20,-10",91.27787399,20.80833202,4.001786975,10000,-7.03,-7.03
